회사명,거래소코드,회계년도,종가(원),액면가(원)
한일홀딩스보통주,003300,2017/12/26,154000,5000
한일홀딩스보통주,003300,2017/12/27,146000,5000
한일홀딩스보통주,003300,2017/12/28,143000,5000
한일화학공업,007770,2017/12/26,11900,500
한일화학공업,007770,2017/12/27,11800,500
한일화학공업,007770,2017/12/28,12000,500
한전KPS 보통주,051600,2017/12/26,40650,200
한전KPS 보통주,051600,2017/12/27,39600,200
한전KPS 보통주,051600,2017/12/28,40600,200
한전산업개발보통주,130660,2017/12/26,4300,500
한전산업개발보통주,130660,2017/12/27,4135,500
한전산업개발보통주,130660,2017/12/28,4090,500
한진보통주,002320,2017/12/26,26000,5000
한진보통주,002320,2017/12/27,25950,5000
한진보통주,002320,2017/12/28,26000,5000
한진중공업홀딩스보통주,003480,2017/12/26,3880,5000
한진중공업홀딩스보통주,003480,2017/12/27,3880,5000
한진중공업홀딩스보통주,003480,2017/12/28,4030,5000
한진칼보통주,180640,2017/12/26,17800,2500
한진칼보통주,180640,2017/12/27,18150,2500
한진칼보통주,180640,2017/12/28,18300,2500
한창보통주,005110,2017/12/26,1635,500
한창보통주,005110,2017/12/27,1645,500
한창보통주,005110,2017/12/28,1705,500
한창산업,079170,2017/12/26,6060,500
한창산업,079170,2017/12/27,6010,500
한창산업,079170,2017/12/28,6160,500
한창제지보통주,009460,2017/12/26,995,500
한창제지보통주,009460,2017/12/27,995,500
한창제지보통주,009460,2017/12/28,1010,500
한컴위드,054920,2017/12/26,3480,500
한컴위드,054920,2017/12/27,3535,500
한컴위드,054920,2017/12/28,3395,500
한컴지엠디,077280,2017/12/26,2680,500
한컴지엠디,077280,2017/12/27,2760,500
한컴지엠디,077280,2017/12/28,2890,500
한탑,002680,2017/12/26,1885,500
한탑,002680,2017/12/27,1845,500
한탑,002680,2017/12/28,1870,500
한프,066110,2017/12/26,2055,500
한프,066110,2017/12/27,2145,500
한프,066110,2017/12/28,2055,500
한화 ARIRANG 200선물인버스2X증권상장지수투자신탁(주식-파생형),253160,2017/12/26,12130,0
한화 ARIRANG 200선물인버스2X증권상장지수투자신탁(주식-파생형),253160,2017/12/27,11910,0
한화 ARIRANG 200선물인버스2X증권상장지수투자신탁(주식-파생형),253160,2017/12/28,11580,0
한화 ARIRANG 단기유동성 증권 상장지수투자신탁(채권),190160,2017/12/26,107460,0
한화 ARIRANG 단기유동성 증권 상장지수투자신탁(채권),190160,2017/12/27,107475,0
한화 ARIRANG 단기유동성 증권 상장지수투자신탁(채권),190160,2017/12/28,107485,0
한화 ARIRANG 단기채권액티브증권상장지수투자신탁(채권),278620,2017/12/26,100090,0
한화 ARIRANG 단기채권액티브증권상장지수투자신탁(채권),278620,2017/12/27,100110,0
한화 ARIRANG 단기채권액티브증권상장지수투자신탁(채권),278620,2017/12/28,100110,0
한화 ARIRANG 바벨 증권 상장지수투자신탁(채권),190150,2017/12/26,110815,0
한화 ARIRANG 바벨 증권 상장지수투자신탁(채권),190150,2017/12/27,110960,0
한화 ARIRANG 바벨 증권 상장지수투자신탁(채권),190150,2017/12/28,110970,0
한화 ARIRANG 우량단기채권증권상장지수투자신탁(채권),263190,2017/12/26,50600,0
한화 ARIRANG 우량단기채권증권상장지수투자신탁(채권),263190,2017/12/27,50615,0
한화 ARIRANG 우량단기채권증권상장지수투자신탁(채권),263190,2017/12/28,50615,0
한화 ARIRANG 우량회사채50증권상장지수투자신탁(채권),239660,2017/12/26,102295,0
한화 ARIRANG 우량회사채50증권상장지수투자신탁(채권),239660,2017/12/27,102295,0
한화 ARIRANG 우량회사채50증권상장지수투자신탁(채권),239660,2017/12/28,102365,0
한화ARIRANG MSCI AC World 증권상장지수투자신탁(주식-파생형)(합성 H),189400,2017/12/26,13095,0
한화ARIRANG MSCI AC World 증권상장지수투자신탁(주식-파생형)(합성 H),189400,2017/12/27,13080,0
한화ARIRANG MSCI AC World 증권상장지수투자신탁(주식-파생형)(합성 H),189400,2017/12/28,13125,0
한화갤러리아타임월드보통주,027390,2017/12/26,35700,5000
한화갤러리아타임월드보통주,027390,2017/12/27,37950,5000
한화갤러리아타임월드보통주,027390,2017/12/28,37000,5000
한화보통주,000880,2017/12/26,41000,5000
한화보통주,000880,2017/12/27,41050,5000
한화보통주,000880,2017/12/28,41500,5000
한화생명보험보통주,088350,2017/12/26,7090,5000
한화생명보험보통주,088350,2017/12/27,6920,5000
한화생명보험보통주,088350,2017/12/28,6910,5000
한화손해보험보통주,000370,2017/12/26,8170,5000
한화손해보험보통주,000370,2017/12/27,8100,5000
한화손해보험보통주,000370,2017/12/28,8140,5000
한화솔루션보통주,009830,2017/12/26,30300,5000
한화솔루션보통주,009830,2017/12/27,30350,5000
한화솔루션보통주,009830,2017/12/28,31600,5000
한화수성기업인수목적,265920,2017/12/26,1960,100
한화수성기업인수목적,265920,2017/12/27,1965,100
한화수성기업인수목적,265920,2017/12/28,1955,100
한화에어로스페이스보통주,012450,2017/12/26,34250,5000
한화에어로스페이스보통주,012450,2017/12/27,34250,5000
한화에어로스페이스보통주,012450,2017/12/28,35550,5000
한화에이스기업인수목적2호,219860,2017/12/26,2015,100
한화에이스기업인수목적2호,219860,2017/12/27,2015,100
한화에이스기업인수목적2호,219860,2017/12/28,2015,100
한화에이스기업인수목적3호,264290,2017/12/26,2010,100
한화에이스기업인수목적3호,264290,2017/12/27,1995,100
한화에이스기업인수목적3호,264290,2017/12/28,2010,100
한화에이스기업인수목적4호,279410,2017/12/26,1995,100
한화에이스기업인수목적4호,279410,2017/12/27,1980,100
한화에이스기업인수목적4호,279410,2017/12/28,1990,100
한화투자증권보통주,003530,2017/12/26,2585,5000
한화투자증권보통주,003530,2017/12/27,2655,5000
한화투자증권보통주,003530,2017/12/28,2700,5000
해덕파워웨이,102210,2017/12/26,5100,500
해덕파워웨이,102210,2017/12/27,5050,500
해덕파워웨이,102210,2017/12/28,5150,500
해성디에스보통주,195870,2017/12/26,16650,5000
해성디에스보통주,195870,2017/12/27,16450,5000
해성디에스보통주,195870,2017/12/28,16500,5000
해성산업,034810,2017/12/26,12100,500
해성산업,034810,2017/12/27,12150,500
해성산업,034810,2017/12/28,12250,500
해성옵틱스,076610,2017/12/26,4470,500
해성옵틱스,076610,2017/12/27,4480,500
해성옵틱스,076610,2017/12/28,4685,500
해태제과식품주식회사,101530,2017/12/26,15450,500
해태제과식품주식회사,101530,2017/12/27,15450,500
해태제과식품주식회사,101530,2017/12/28,15450,500
핸디소프트,220180,2017/12/26,5990,500
핸디소프트,220180,2017/12/27,6030,500
핸디소프트,220180,2017/12/28,5900,500
핸즈코퍼레이션보통주,143210,2017/12/26,8940,500
핸즈코퍼레이션보통주,143210,2017/12/27,9140,500
핸즈코퍼레이션보통주,143210,2017/12/28,9050,500
행남사,008800,2017/12/26,371,500
행남사,008800,2017/12/27,372,500
행남사,008800,2017/12/28,386,500
헝셩그룹유한회사,900270,2017/12/26,2225,0
헝셩그룹유한회사,900270,2017/12/27,2200,0
헝셩그룹유한회사,900270,2017/12/28,2155,0
헥토이노베이션,214180,2017/12/26,24550,500
헥토이노베이션,214180,2017/12/27,25650,500
헥토이노베이션,214180,2017/12/28,25100,500
헬릭스미스,084990,2017/12/26,147300,500
헬릭스미스,084990,2017/12/27,160000,500
헬릭스미스,084990,2017/12/28,163300,500
현대건설기계보통주,267270,2017/12/26,160500,5000
현대건설기계보통주,267270,2017/12/27,166000,5000
현대건설기계보통주,267270,2017/12/28,169000,5000
현대건설보통주,000720,2017/12/26,35350,5000
현대건설보통주,000720,2017/12/27,35350,5000
현대건설보통주,000720,2017/12/28,36300,5000
현대공업,170030,2017/12/26,3915,500
현대공업,170030,2017/12/27,3970,500
현대공업,170030,2017/12/28,3970,500
현대그린푸드보통주,005440,2017/12/26,15200,500
현대그린푸드보통주,005440,2017/12/27,14950,500
현대그린푸드보통주,005440,2017/12/28,14950,500
현대글로비스보통주,086280,2017/12/26,137000,500
현대글로비스보통주,086280,2017/12/27,134500,500
현대글로비스보통주,086280,2017/12/28,136000,500
현대두산인프라코어보통주,042670,2017/12/26,8590,5000
현대두산인프라코어보통주,042670,2017/12/27,8520,5000
현대두산인프라코어보통주,042670,2017/12/28,8690,5000
현대드림투게더제3호기업인수목적,221950,2017/12/26,1990,100
현대드림투게더제3호기업인수목적,221950,2017/12/27,2000,100
현대드림투게더제3호기업인수목적,221950,2017/12/28,2005,100
현대로템보통주,064350,2017/12/26,19250,5000
현대로템보통주,064350,2017/12/27,18800,5000
현대로템보통주,064350,2017/12/28,18750,5000
현대리바트보통주,079430,2017/12/26,32500,1000
현대리바트보통주,079430,2017/12/27,32050,1000
현대리바트보통주,079430,2017/12/28,32000,1000
현대모비스보통주,012330,2017/12/26,261000,5000
현대모비스보통주,012330,2017/12/27,268000,5000
현대모비스보통주,012330,2017/12/28,263000,5000
현대미포조선보통주,010620,2017/12/26,92700,5000
현대미포조선보통주,010620,2017/12/27,77700,5000
현대미포조선보통주,010620,2017/12/28,78700,5000
현대바이오랜드,052260,2017/12/26,19350,500
현대바이오랜드,052260,2017/12/27,19950,500
현대바이오랜드,052260,2017/12/28,20100,500
현대바이오사이언스,048410,2017/12/26,5050,500
현대바이오사이언스,048410,2017/12/27,5150,500
현대바이오사이언스,048410,2017/12/28,5270,500
현대백화점보통주,069960,2017/12/26,101500,5000
현대백화점보통주,069960,2017/12/27,103000,5000
현대백화점보통주,069960,2017/12/28,104500,5000
현대비앤지스틸보통주,004560,2017/12/26,11450,5000
현대비앤지스틸보통주,004560,2017/12/27,11550,5000
현대비앤지스틸보통주,004560,2017/12/28,11700,5000
현대에버다임,041440,2017/12/26,9240,500
현대에버다임,041440,2017/12/27,9190,500
현대에버다임,041440,2017/12/28,9320,500
현대에이치티,039010,2017/12/26,9300,500
현대에이치티,039010,2017/12/27,9290,500
현대에이치티,039010,2017/12/28,9440,500
현대엘리베이터보통주,017800,2017/12/26,53900,5000
현대엘리베이터보통주,017800,2017/12/27,53900,5000
현대엘리베이터보통주,017800,2017/12/28,54400,5000
현대위아보통주,011210,2017/12/26,63600,5000
현대위아보통주,011210,2017/12/27,64600,5000
현대위아보통주,011210,2017/12/28,65000,5000
현대이지웰,090850,2017/12/26,5280,500
현대이지웰,090850,2017/12/27,5520,500
현대이지웰,090850,2017/12/28,5400,500
현대일렉트릭보통주,267260,2017/12/26,108000,5000
현대일렉트릭보통주,267260,2017/12/27,110000,5000
현대일렉트릭보통주,267260,2017/12/28,114000,5000
현대자동차보통주,005380,2017/12/26,154000,5000
현대자동차보통주,005380,2017/12/27,156500,5000
현대자동차보통주,005380,2017/12/28,156000,5000
현대정보기술,026180,2017/12/26,1850,1000
현대정보기술,026180,2017/12/27,1860,1000
현대정보기술,026180,2017/12/28,1820,1000
현대제철 보통주,004020,2017/12/26,56600,5000
현대제철 보통주,004020,2017/12/27,57900,5000
현대제철 보통주,004020,2017/12/28,58600,5000
현대차증권보통주,001500,2017/12/26,11400,5000
현대차증권보통주,001500,2017/12/27,11000,5000
현대차증권보통주,001500,2017/12/28,10900,5000
현대코퍼레이션보통주,011760,2017/12/26,19850,5000
현대코퍼레이션보통주,011760,2017/12/27,19550,5000
현대코퍼레이션보통주,011760,2017/12/28,19500,5000
현대코퍼레이션홀딩스보통주,227840,2017/12/26,15000,5000
현대코퍼레이션홀딩스보통주,227840,2017/12/27,14550,5000
현대코퍼레이션홀딩스보통주,227840,2017/12/28,14600,5000
현대퓨처넷보통주,126560,2017/12/26,3900,500
현대퓨처넷보통주,126560,2017/12/27,3940,500
현대퓨처넷보통주,126560,2017/12/28,3950,500
현대해상화재보험보통주,001450,2017/12/26,48400,500
현대해상화재보험보통주,001450,2017/12/27,47000,500
현대해상화재보험보통주,001450,2017/12/28,47000,500
현대홈쇼핑보통주,057050,2017/12/26,125500,5000
현대홈쇼핑보통주,057050,2017/12/27,123000,5000
현대홈쇼핑보통주,057050,2017/12/28,120500,5000
현성바이탈,204990,2017/12/26,5350,500
현성바이탈,204990,2017/12/27,5400,500
현성바이탈,204990,2017/12/28,5500,500
현우산업,092300,2017/12/26,3340,500
현우산업,092300,2017/12/27,3305,500
현우산업,092300,2017/12/28,3330,500
현진소재,053660,2017/12/26,1360,500
현진소재,053660,2017/12/27,1360,500
현진소재,053660,2017/12/28,1360,500
협진,138360,2017/12/26,4340,500
협진,138360,2017/12/27,4040,500
협진,138360,2017/12/28,4825,500
형지아이앤씨,011080,2017/12/26,1195,500
형지아이앤씨,011080,2017/12/27,1205,500
형지아이앤씨,011080,2017/12/28,1165,500
혜인보통주,003010,2017/12/26,3390,500
혜인보통주,003010,2017/12/27,3450,500
혜인보통주,003010,2017/12/28,3475,500
호전실업보통주,111110,2017/12/26,13400,500
호전실업보통주,111110,2017/12/27,13050,500
호전실업보통주,111110,2017/12/28,13100,500
호텔신라보통주,008770,2017/12/26,80000,5000
호텔신라보통주,008770,2017/12/27,83000,5000
호텔신라보통주,008770,2017/12/28,84900,5000
홈센타홀딩스,060560,2017/12/26,1880,500
홈센타홀딩스,060560,2017/12/27,1850,500
홈센타홀딩스,060560,2017/12/28,1875,500
홈캐스트,064240,2017/12/26,14000,500
홈캐스트,064240,2017/12/27,14900,500
홈캐스트,064240,2017/12/28,14550,500
화성밸브,039610,2017/12/26,5420,500
화성밸브,039610,2017/12/27,5430,500
화성밸브,039610,2017/12/28,5420,500
화성산업보통주,002460,2017/12/26,16050,5000
화성산업보통주,002460,2017/12/27,15450,5000
화성산업보통주,002460,2017/12/28,15150,5000
화승엔터프라이즈보통주,241590,2017/12/26,22750,500
화승엔터프라이즈보통주,241590,2017/12/27,23500,500
화승엔터프라이즈보통주,241590,2017/12/28,24000,500
화승인더스트리보통주,006060,2017/12/26,9810,500
화승인더스트리보통주,006060,2017/12/27,10300,500
화승인더스트리보통주,006060,2017/12/28,10250,500
화승코퍼레이션보통주,013520,2017/12/26,2570,500
화승코퍼레이션보통주,013520,2017/12/27,2600,500
화승코퍼레이션보통주,013520,2017/12/28,2620,500
화신보통주,010690,2017/12/26,4190,500
화신보통주,010690,2017/12/27,4130,500
화신보통주,010690,2017/12/28,4295,500
화신정공,126640,2017/12/26,1280,100
화신정공,126640,2017/12/27,1265,100
화신정공,126640,2017/12/28,1260,100
화인베스틸보통주,133820,2017/12/26,2100,500
화인베스틸보통주,133820,2017/12/27,2035,500
화인베스틸보통주,133820,2017/12/28,2070,500
화일약품,061250,2017/12/26,6720,500
화일약품,061250,2017/12/27,6820,500
화일약품,061250,2017/12/28,6810,500
화진,134780,2017/12/26,4690,500
화진,134780,2017/12/27,4805,500
화진,134780,2017/12/28,4855,500
화천기계보통주,010660,2017/12/26,21300,5000
화천기계보통주,010660,2017/12/27,21400,5000
화천기계보통주,010660,2017/12/28,21700,5000
화천기공보통주,000850,2017/12/26,55500,5000
화천기공보통주,000850,2017/12/27,56600,5000
화천기공보통주,000850,2017/12/28,55600,5000
환인제약보통주,016580,2017/12/26,21750,500
환인제약보통주,016580,2017/12/27,22250,500
환인제약보통주,016580,2017/12/28,22250,500
황금에스티보통주,032560,2017/12/26,8850,500
황금에스티보통주,032560,2017/12/27,8930,500
황금에스티보통주,032560,2017/12/28,9000,500
효성보통주,004800,2017/12/26,140000,5000
효성보통주,004800,2017/12/27,136500,5000
효성보통주,004800,2017/12/28,139500,5000
효성아이티엑스 보통주,094280,2017/12/26,12400,500
효성아이티엑스 보통주,094280,2017/12/27,12450,500
효성아이티엑스 보통주,094280,2017/12/28,12600,500
후성 보통주,093370,2017/12/26,9790,500
후성 보통주,093370,2017/12/27,10250,500
후성 보통주,093370,2017/12/28,10150,500
휠라홀딩스보통주,081660,2017/12/26,79100,5000
휠라홀딩스보통주,081660,2017/12/27,80600,5000
휠라홀딩스보통주,081660,2017/12/28,81600,5000
휴니드테크놀러지스보통주,005870,2017/12/26,11650,5000
휴니드테크놀러지스보통주,005870,2017/12/27,11550,5000
휴니드테크놀러지스보통주,005870,2017/12/28,11400,5000
휴림네트웍스,192410,2017/12/26,6550,500
휴림네트웍스,192410,2017/12/27,6770,500
휴림네트웍스,192410,2017/12/28,7200,500
휴림로봇,090710,2017/12/26,2340,200
휴림로봇,090710,2017/12/27,2415,200
휴림로봇,090710,2017/12/28,2460,200
휴마시스,205470,2017/12/26,2070,100
휴마시스,205470,2017/12/27,2030,100
휴마시스,205470,2017/12/28,2120,100
휴맥스,115160,2017/12/26,8620,500
휴맥스,115160,2017/12/27,8820,500
휴맥스,115160,2017/12/28,8920,500
휴맥스홀딩스,028080,2017/12/26,4575,500
휴맥스홀딩스,028080,2017/12/27,4640,500
휴맥스홀딩스,028080,2017/12/28,4640,500
휴먼엔,032860,2017/12/26,534,500
휴먼엔,032860,2017/12/27,529,500
휴먼엔,032860,2017/12/28,527,500
휴메딕스,200670,2017/12/26,47200,500
휴메딕스,200670,2017/12/27,44900,500
휴메딕스,200670,2017/12/28,43200,500
휴비스보통주,079980,2017/12/26,10150,5000
휴비스보통주,079980,2017/12/27,10150,5000
휴비스보통주,079980,2017/12/28,10100,5000
휴비츠,065510,2017/12/26,13050,500
휴비츠,065510,2017/12/27,13150,500
휴비츠,065510,2017/12/28,13350,500
휴센텍,215090,2017/12/26,2000,100
휴센텍,215090,2017/12/27,2000,100
휴센텍,215090,2017/12/28,1995,100
휴스틸보통주,005010,2017/12/26,15900,5000
휴스틸보통주,005010,2017/12/27,15550,5000
휴스틸보통주,005010,2017/12/28,15450,5000
휴엠앤씨,263920,2017/12/26,5930,500
휴엠앤씨,263920,2017/12/27,5990,500
휴엠앤씨,263920,2017/12/28,6140,500
휴온스,243070,2017/12/26,102500,500
휴온스,243070,2017/12/27,92900,500
휴온스,243070,2017/12/28,89600,500
휴온스글로벌,084110,2017/12/26,60000,500
휴온스글로벌,084110,2017/12/27,56900,500
휴온스글로벌,084110,2017/12/28,55600,500
휴젤,145020,2017/12/26,553000,500
휴젤,145020,2017/12/27,570900,500
휴젤,145020,2017/12/28,559600,500
흥구석유,024060,2017/12/26,2810,100
흥구석유,024060,2017/12/27,2785,100
흥구석유,024060,2017/12/28,2775,100
흥국,010240,2017/12/26,7090,500
흥국,010240,2017/12/27,7060,500
흥국,010240,2017/12/28,7060,500
흥국에프엔비,189980,2017/12/26,8650,500
흥국에프엔비,189980,2017/12/27,8670,500
흥국에프엔비,189980,2017/12/28,8690,500
흥국화재해상보험보통주,000540,2017/12/26,5490,5000
흥국화재해상보험보통주,000540,2017/12/27,5300,5000
흥국화재해상보험보통주,000540,2017/12/28,5350,5000
흥아해운보통주,003280,2017/12/26,740,500
흥아해운보통주,003280,2017/12/27,755,500
흥아해운보통주,003280,2017/12/28,751,500
희림종합건축사사무소,037440,2017/12/26,4550,500
희림종합건축사사무소,037440,2017/12/27,4580,500
희림종합건축사사무소,037440,2017/12/28,4645,500
힘스,238490,2017/12/26,23600,500
힘스,238490,2017/12/27,23550,500
힘스,238490,2017/12/28,23950,500
